id_genero; id_jogo
21; 649
22; 650
23; 651
21; 652
22; 653
23; 654
21; 655
22; 656
23; 657
21; 658
22; 659
23; 660
21; 661
22; 662
23; 663
21; 664
22; 665
23; 666
21; 667
22; 668
23; 669
21; 670
22; 671
23; 672
21; 673
22; 674
23; 675
21; 676
22; 677
23; 678
21; 679
22; 680
23; 681
21; 682
22; 683
23; 684
21; 685
22; 686
23; 687
21; 688
22; 689
23; 690
21; 691
22; 692
23; 693
21; 694
22; 695
23; 696
21; 697
22; 698
23; 699
21; 700
22; 701
23; 702
21; 703
22; 704
23; 705
21; 706
22; 707
23; 708
21; 709
22; 710
23; 711
21; 712
22; 713
23; 714
21; 715
22; 716
23; 717
21; 718
22; 719
23; 720
21; 721
22; 722
23; 723
21; 724
22; 725
23; 726
21; 727
22; 728
23; 729
21; 730
22; 731
23; 732
21; 733
22; 734
23; 735
21; 736
22; 737
23; 738
21; 739
22; 740
23; 741
21; 742
22; 743
23; 744
21; 745
22; 746
23; 747
21; 748
22; 749
23; 750
21; 751
22; 752
23; 753
21; 754
22; 755
23; 756
21; 757
22; 758
23; 759
21; 760
22; 761
23; 762
21; 763
22; 764
23; 765
21; 766
22; 767
23; 768
21; 769
22; 770
23; 771
21; 772
22; 773
23; 774
21; 775
22; 776
23; 777
21; 778
22; 779
23; 780
21; 781
22; 782
23; 783
21; 784
22; 785
23; 786
21; 787
22; 788
23; 789
21; 790
22; 791
23; 792
21; 793
22; 794
23; 795
21; 796
22; 797
23; 798
21; 799
22; 501
23; 502
21; 503
22; 504
23; 505
21; 506
22; 507
23; 508
21; 509
22; 510
23; 511
21; 512
22; 513
23; 514
21; 515
22; 516
23; 517
21; 518
22; 519
23; 520
21; 521
22; 522
23; 523
21; 524
22; 525
23; 526
21; 527
22; 528
23; 529
21; 530
22; 531
23; 532
21; 533
22; 534
23; 535
21; 536
22; 537
23; 538
21; 539
22; 540
23; 541
21; 542
22; 543
23; 544
21; 545
22; 546
23; 547
21; 548
22; 549
23; 550
